Offspring,Dam,Sire,Cohort
9736,9252,9273,2017
9742,9050,9233,2017
9743,9050,9233,2017
9744,9050,9233,2017
9745,9050,9233,2017
9747,7616,9272,2017
9748,7616,9272,2017
9746,7616,9272,2017
9738,6724,8906,2017
9739,6724,8906,2017
9740,6724,8906,2017
9741,6724,8906,2017
9774,6724,8906,2017
9750,6451,7877,2017
9751,6451,7877,2017
9652,8821,9265,2017
9653,8821,9265,2017
9763,9249,9185,2017
9764,9249,9185,2017
9766,9249,9185,2017
9765,9249,9185,2017
9715,9033,8811,2017
9716,9033,8811,2017
9717,NA,NA,2017
9754,9239,9260,2017
9667,9239,9260,2017
9760,9099,8652,2017
9761,NA,NA,2017
9762,NA,NA,2017
9771,8750,8983,2017
9773,8750,8983,2017
9770,8750,8983,2017
9772,8750,8983,2017
9767,8806,8697,2017
9677,9025,NA,2017
9676,NA,NA,2017
9780,9654,8697,2017
9758,9654,9007,2017
9759,9654,9007,2017
9685,4976,8707,2017
9688,4976,8707,2017
9684,4976,7877,2017
9687,4976,7877,2017
9686,4976,8707,2017
9775,8610,6978,2017
9776,8610,6978,2017
9779,8610,6978,2017
9719,8610,6978,2017
9784,8959,8390,2017
9785,8959,8912,2017
9756,8959,8912,2017
9757,8959,8912,2017
9824,6974,6921,2017
9825,6974,6927,2017
9807,6974,6921,2017
9806,6974,6921,2017
9799,8726,7615,2017
9800,8726,7615,2017
9801,8726,7615,2017
9802,NA,NA,2017
9810,NA,NA,2017
9812,8867,6270,2017
9811,8867,6270,2017
9813,8867,6270,2017
9798,9159,9240,2017
9797,9159,8752,2017
9796,9159,9240,2017
9815,9121,9164,2017
9816,9121,9000,2017
9814,9121,9143,2017
9818,8559,6386,2017
9817,8559,4900,2017
9819,8559,6386,2017
9820,9573,9071,2017
9821,9573,9071,2017
9786,9573,9071,2017
9787,9573,9071,2017
9831,8943,8567,2017
9832,8943,5195,2017
9833,8943,5195,2017
9837,8589,8499,2017
9839,8589,8499,2017
9836,8589,8499,2017
9838,8589,8499,2017
9841,9214,5466,2017
9842,9214,5466,2017
9843,9214,5466,2017
9845,8966,6927,2017
9846,8966,6927,2017
9847,8966,6927,2017
9844,8966,6927,2017
9803,8448,8947,2017
9804,8448,9032,2017
9805,8448,8947,2017
9852,9046,8498,2017
9853,9046,8498,2017
9851,9046,8498,2017
9848,9083,8729,2017
9849,9083,8729,2017
9850,9083,8729,2017
9854,8855,9222,2017
9866,NA,NA,2017
9855,6955,6924,2017
9856,6955,6924,2017
9857,6955,6924,2017
9867,NA,NA,2017
9868,NA,NA,2017
9859,8979,5466,2017
9860,6316,6517,2017
9861,6316,6517,2017
9862,6316,6386,2017
9869,8636,NA,2017
9872,8055,7814,2017
9873,8055,5466,2017
9871,8055,7814,2017
9907,9113,7814,2017
9874,9113,7814,2017
9875,9113,7814,2017
9915,5284,8512,2017
9883,5284,9267,2017
9884,5284,9267,2017
9890,9130,7814,2017
9891,9130,6808,2017
9889,NA,NA,2017
9886,9163,8512,2017
9887,9163,8512,2017
9888,9130,6808,2017
9937,6643,7814,2017
9936,NA,NA,2017
9905,8989,8830,2017
9906,8989,8830,2017
9897,8690,8498,2017
9898,8690,8498,2017
9899,8690,8498,2017
9900,8690,8502,2017
9933,NA,NA,2017
9912,8687,8486,2017
9913,8687,6927,2017
9914,8687,6927,2017
9902,8849,8752,2017
9903,8849,8752,2017
9901,NA,NA,2017
9929,NA,NA,2017
9930,NA,NA,2017
9904,9100,8365,2017
9908,9132,8498,2017
9909,9132,8949,2017
9910,9132,8949,2017
9911,NA,NA,2017
9938,NA,NA,2017
9918,8434,6915,2017
9919,8434,6915,2017
9920,8434,6386,2017
9916,NA,NA,2017
9917,NA,NA,2017
9927,6755,8888,2017
9928,6755,8888,2017
9924,8963,8888,2017
9925,8963,8888,2017
9926,8963,8878,2017
9946,8434,6270,2017
9921,6724,8906,2017
9922,6724,8906,2017
9923,6724,8906,2017
9876,4976,7710,2017
9877,4976,8707,2017
9878,4976,7710,2017
9879,8941,8499,2017
9880,8941,7710,2017
9881,8941,8567,2017
9940,9258,8652,2017
9892,NA,NA,2017
9895,8883,8832,2017
9896,8883,NA,2017
9342,8855,4943,2017
9822,9159,4943,2017
9788,6392,9127,2017
9863,6392,9127,2017
9826,6536,8930,2017
9828,6536,8930,2017
9538,8304,6648,2017
9945,8304,6648,2017
9943,8304,8365,2017
9954,8384,6768,2017
9939,8384,9038,2017
9795,8413,8486,2017
9809,8413,8486,2017
9952,8430,8644,2017
9794,8430,9266,2017
9835,8430,9266,2017
9834,8448,8947,2017
9632,8465,7877,2017
9545,8555,7532,2017
9829,8555,7532,2017
9830,8555,7532,2017
9942,8555,7532,2017
9569,8610,8486,2017
9679,8627,8188,2017
9864,8627,8697,2017
10516,8636,9264,2017
9949,8636,NA,2017
9601,8710,8928,2017
9947,8764,NA,2017
9882,8815,8697,2017
9951,8821,9265,2017
9953,8821,NA,2017
9782,8867,6270,2017
9790,8867,6270,2017
9823,8876,6978,2017
9893,8876,6978,2017
9950,8883,8832,2017
9808,8941,8567,2017
9827,8941,8567,2017
9791,9094,8486,2017
9865,9111,8697,2017
9579,9117,5195,2017
9681,9157,9120,2017
9792,9180,6386,2017
9931,9180,9217,2017
9778,9214,8819,2017
9777,9214,9182,2017
9600,9239,9129,2017
9578,9254,9217,2017
10544,9263,6270,2017
9682,9263,6789,2017
9557,9263,9558,2017
9955,9573,9045,2017
9870,NA,NA,2017
9932,NA,NA,2017
10546,NA,NA,2017
10550,NA,NA,2017
10571,8384,9127,2017
10555,8815,9129,2017
10525,9014,8865,2017
10530,9096,8865,2017
10090,4976,8188,2018
10230,4976,8188,2018
10393,5284,4943,2018
10318,6643,9273,2018
10319,6643,9182,2018
10481,6643,9182,2018
10024,6724,8752,2018
10025,6955,5195,2018
10392,7616,9120,2018
10456,8398,9416,2018
10502,8610,6978,2018
10503,8610,6978,2018
10249,8726,8486,2018
10258,8821,6927,2018
10312,8849,8486,2018
10356,8963,8878,2018
10156,9066,6648,2018
10508,9066,5466,2018
10500,9121,9143,2018
10288,9159,NA,2018
10289,9159,9134,2018
10120,9163,8965,2018
10410,9249,9185,2018
10101,9377,5466,2018
10301,9377,5466,2018
10495,9377,5466,2018
10342,9474,9592,2018
10193,9507,8865,2018
10194,9507,9185,2018
10366,9549,9133,2018
10232,9562,8910,2018
10157,9571,8978,2018
10158,9571,8978,2018
10250,9708,9459,2018
10251,9708,9459,2018
10253,9708,9459,2018
9996,9813,8652,2018
9994,NA,NA,2018
9995,NA,NA,2018
10100,NA,NA,2018
10214,NA,9093,2018
10231,NA,NA,2018
10317,NA,NA,2018
10252,NA,9459,2018
10494,NA,NA,2018
10511,6555,8480,2018
10510,8607,8983,2018
10537,8941,9000,2018
10536,9027,9045,2018
10005,9066,9893,2018
10522,9099,9182,2018
10007,9159,8652,2018
10017,9813,9954,2018
10018,9813,9954,2018
10517,NA,NA,2018
10523,NA,NA,2018
10003,NA,NA,2018
10032,8855,9563,2018
10033,NA,9563,2018
10081,NA,NA,2018
10183,NA,NA,2018
10184,NA,6517,2018
10185,NA,6517,2018
10208,NA,NA,2018
10439,NA,NA,2018
9956,9163,9954,2018
9957,9163,8965,2018
9958,NA,NA,2018
9959,9163,8965,2018
9960,8055,7160,2018
9961,8055,9251,2018
9962,8055,7160,2018
9963,8055,9251,2018
9964,9377,5466,2018
9965,9377,5466,2018
9966,9377,5466,2018
9967,9254,9240,2018
9968,9254,9240,2018
9969,9252,9273,2018
9970,9252,9273,2018
9971,9159,8652,2018
9972,NA,NA,2018
9973,NA,NA,2018
9974,6643,9182,2018
9975,NA,NA,2018
9976,6643,9182,2018
9977,6643,9182,2018
9978,NA,NA,2018
9979,NA,NA,2018
9980,9813,9954,2018
9981,NA,NA,2018
9982,9813,9954,2018
9983,9214,5466,2018
9984,9214,5466,2018
9985,NA,NA,2018
9986,9214,5466,2018
9987,NA,NA,2018
9988,9066,9893,2018
9989,9066,9893,2018
9990,8434,6915,2018
9991,NA,NA,2018
9992,NA,NA,2018
9993,NA,NA,2018
9997,5284,9267,2018
9998,5284,9267,2018
9999,5284,9267,2018
10000,5284,9267,2018
10001,9066,6808,2018
10002,9066,6808,2018
10004,NA,NA,2018
10011,9121,9127,2018
10012,9121,9143,2018
10013,9121,9127,2018
10014,9121,9143,2018
10015,6724,8752,2018
10016,6724,8906,2018
10019,6955,6924,2018
10020,6955,6924,2018
10021,8726,7615,2018
10023,8726,7615,2018
10026,9046,7689,2018
10027,9046,7689,2018
10028,9046,7689,2018
10029,9046,8983,2018
10035,8963,9144,2018
10036,8963,9144,2018
10038,8979,8652,2018
10039,8979,8652,2018
10040,8448,8947,2018
10041,8448,8947,2018
10042,8448,8947,2018
10043,9258,9134,2018
10044,9258,9134,2018
10045,9258,9134,2018
10046,9258,9134,2018
10047,8750,8983,2018
10049,8750,8983,2018
10050,8750,8983,2018
10051,8956,9564,2018
10052,8956,9564,2018
10053,8956,9564,2018
10055,8849,8752,2018
10057,NA,NA,2018
10059,8589,8567,2018
10060,8589,8567,2018
10061,NA,NA,2018
10062,NA,NA,2018
10063,NA,NA,2018
10064,6755,8888,2018
10065,NA,NA,2018
10066,6755,8888,2018
10067,9377,5466,2018
10068,9377,8830,2018
10069,NA,NA,2018
10070,9159,8652,2018
10071,9159,9185,2018
10072,9159,8652,2018
10073,9159,8652,2018
10074,9159,8652,2018
10075,NA,NA,2018
10076,6643,6648,2018
10077,8610,6270,2018
10079,8610,6270,2018
10080,9214,5466,2018
10082,9214,5466,2018
10083,9214,5466,2018
10084,9813,8652,2018
10085,9813,9954,2018
10086,9813,8652,2018
10087,9254,9151,2018
10088,9254,9151,2018
10089,9254,9151,2018
10091,9474,9260,2018
10092,9474,9260,2018
10093,9474,9089,2018
10094,9163,8965,2018
10095,9163,8965,2018
10097,8430,8965,2018
10098,9252,9273,2018
10099,9252,9273,2018
10102,NA,NA,2018
10103,NA,NA,2018
10104,9066,9893,2018
10105,NA,NA,2018
10106,NA,NA,2018
10107,NA,NA,2018
10108,9121,NA,2018
10109,9121,9143,2018
10110,8693,8498,2018
10111,8693,8498,2018
10113,NA,NA,2018
10114,9571,8978,2018
10115,NA,NA,2018
10116,8687,9233,2018
10117,8687,8649,2018
10118,8687,8649,2018
10119,8687,8486,2018
10121,7616,9681,2018
10122,7616,9120,2018
10123,7616,9089,2018
10124,7616,9120,2018
10126,8943,8567,2018
10127,8943,5195,2018
10129,9268,4943,2018
10130,9268,4943,2018
10131,9268,4943,2018
10132,9050,9129,2018
10133,9050,9233,2018
10134,9050,9129,2018
10135,9050,9129,2018
10136,9549,9133,2018
10137,9549,9133,2018
10139,8055,9954,2018
10140,8055,9251,2018
10141,8055,9251,2018
10142,8941,6927,2018
10143,8941,9000,2018
10145,8690,8502,2018
10146,8690,8502,2018
10148,8722,9144,2018
10149,8722,9144,2018
10150,9033,9640,2018
10151,9033,9640,2018
10152,NA,NA,2018
10155,9595,9626,2018
10160,5284,9267,2018
10161,5284,9267,2018
10162,9507,8865,2018
10163,9507,8865,2018
10164,9407,NA,2018
10167,9604,6270,2018
10169,9604,9164,2018
10170,8559,4900,2018
10171,8559,4900,2018
10172,8559,4900,2018
10173,8559,4900,2018
10174,NA,NA,2018
10175,9046,7689,2018
10176,9046,7689,2018
10177,8710,7160,2018
10178,8710,5466,2018
10181,8434,6915,2018
10182,8434,6915,2018
10186,NA,9093,2018
10187,NA,NA,2018
10189,9082,9223,2018
10190,9082,9223,2018
10191,9082,9223,2018
10192,9082,9223,2018
10195,9249,8978,2018
10196,9249,8978,2018
10198,9249,9185,2018
10199,9249,8978,2018
10201,9100,6808,2018
10202,9100,6808,2018
10203,8806,9782,2018
10204,8806,9782,2018
10205,8806,9782,2018
10207,9099,9182,2018
10209,8979,8652,2018
10210,8979,8652,2018
10211,8979,8652,2018
10212,8607,8515,2018
10213,8607,8498,2018
10216,9951,8819,2018
10217,9951,8819,2018
10218,6724,8906,2018
10219,6724,8906,2018
10220,6724,8906,2018
10221,4976,8486,2018
10223,4976,8188,2018
10224,9790,9449,2018
10225,9790,9449,2018
10226,9790,9449,2018
10227,9790,9089,2018
10228,6955,6924,2018
10229,6955,6924,2018
10233,8956,9564,2018
10234,8956,9564,2018
10235,8956,9564,2018
10236,8726,7615,2018
10237,8726,7615,2018
10238,8726,7615,2018
10240,8821,9045,2018
10241,8821,6927,2018
10243,8989,8830,2018
10244,8989,8830,2018
10247,9931,8770,2018
10254,8855,9563,2018
10255,8855,9563,2018
10256,7947,7160,2018
10257,8855,9563,2018
10259,8750,8983,2018
10260,8750,8983,2018
10261,8750,8983,2018
10262,8750,8983,2018
10263,8448,8947,2018
10265,8448,8947,2018
10266,8448,8947,2018
10267,8589,8567,2018
10268,8589,8567,2018
10269,9808,6808,2018
10270,8589,8567,2018
10271,6755,8888,2018
10272,6755,9116,2018
10273,6755,9116,2018
10274,8398,9416,2018
10275,8398,9416,2018
10276,8398,9416,2018
10277,9159,8652,2018
10278,9159,8652,2018
10279,9159,8652,2018
10280,9550,8830,2018
10281,9377,9151,2018
10282,9377,5466,2018
10286,9163,8965,2018
10287,9163,8965,2018
10290,6555,4943,2018
10291,6555,4943,2018
10292,6555,4943,2018
10293,8849,8486,2018
10294,8849,8752,2018
10295,8849,8752,2018
10296,8849,8752,2018
10297,6451,8707,2018
10298,6451,8707,2018
10299,6451,8707,2018
10300,6643,9182,2018
10302,9813,9954,2018
10303,9813,9954,2018
10304,9813,9954,2018
10305,8610,6978,2018
10306,8610,6978,2018
10307,8610,6978,2018
10308,NA,NA,2018
10309,8693,8498,2018
10311,8693,8498,2018
10313,9066,9893,2018
10314,9066,9893,2018
10315,9066,9893,2018
10316,9066,8978,2018
10320,9813,9954,2018
10322,9474,9260,2018
10323,9474,9260,2018
10324,9121,9143,2018
10326,9121,9143,2018
10327,8941,8830,2018
10328,8941,8498,2018
10329,8941,9000,2018
10331,8687,8486,2018
10332,8687,8649,2018
10333,8687,8649,2018
10334,9099,8652,2018
10335,9099,9592,2018
10336,9099,9182,2018
10337,8851,8947,2018
10340,9214,8978,2018
10341,9214,8978,2018
10344,8055,9182,2018
10345,8055,9182,2018
10348,9549,9133,2018
10349,9549,9133,2018
10352,8690,8502,2018
10353,8690,8502,2018
10354,8690,8502,2018
10355,9214,8978,2018
10357,9033,9640,2018
10358,9033,9640,2018
10359,9033,9640,2018
10361,9046,NA,2018
10363,9507,8978,2018
10364,9507,8865,2018
10365,9507,8978,2018
10367,9562,8910,2018
10369,9050,9129,2018
10370,9050,9129,2018
10371,9050,9233,2018
10372,7616,9120,2018
10373,7616,9120,2018
10374,7616,9120,2018
10375,5284,4943,2018
10376,5284,9267,2018
10378,8979,8652,2018
10379,8979,8652,2018
10380,NA,NA,2018
10381,NA,9093,2018
10382,NA,9093,2018
10383,NA,9093,2018
10384,8559,6915,2018
10385,8559,6915,2018
10388,9407,5466,2018
10389,9407,8930,2018
10391,9407,9882,2018
10394,9571,9120,2018
10395,8607,8498,2018
10396,8607,8498,2018
10398,6724,8906,2018
10399,6724,8906,2018
10400,6724,8906,2018
10401,6724,8906,2018
10402,9100,6808,2018
10404,9100,6808,2018
10405,9100,6808,2018
10406,9249,8830,2018
10407,9249,9185,2018
10408,9249,8830,2018
10409,6724,8906,2018
10411,6955,8515,2018
10412,6955,6927,2018
10413,6955,6924,2018
10414,6955,6924,2018
10415,9082,9071,2018
10416,NA,NA,2018
10417,9082,9626,2018
10418,9082,9626,2018
10419,8956,9564,2018
10420,8956,9564,2018
10421,8956,9564,2018
10422,8956,9564,2018
10423,4976,7710,2018
10425,4976,8188,2018
10427,9790,9449,2018
10428,9790,9449,2018
10429,9790,9449,2018
10430,8963,8515,2018
10431,8963,8515,2018
10433,8963,8515,2018
10434,9570,9222,2018
10435,9570,9222,2018
10436,9159,8652,2018
10437,9159,8652,2018
10438,8855,9563,2018
10440,6955,6924,2018
10441,8989,8830,2018
10442,9817,4943,2018
10443,9817,4943,2018
10444,9817,4943,2018
10445,9817,4943,2018
10446,9159,8652,2018
10447,8398,9416,2018
10448,8398,9416,2018
10449,8398,9416,2018
10450,9163,9260,2018
10452,9163,9260,2018
10453,8589,8567,2018
10454,8589,8567,2018
10455,8589,8567,2018
10457,9951,9069,2018
10458,9951,9069,2018
10459,9951,9069,2018
10460,9951,9069,2018
10461,6643,8652,2018
10462,6643,9273,2018
10463,8693,8498,2018
10464,8693,8498,2018
10465,8693,8498,2018
10466,8693,8498,2018
10467,8821,6927,2018
10469,8821,6927,2018
10470,9163,9260,2018
10471,8849,8752,2018
10472,8849,8752,2018
10473,8849,8752,2018
10474,9050,9796,2018
10475,9050,9796,2018
10476,9050,9796,2018
10477,9254,8830,2018
10478,6755,8888,2018
10479,6755,8888,2018
10480,6755,8888,2018
10482,9377,9182,2018
10483,9377,5466,2018
10484,9813,9954,2018
10485,9813,9954,2018
10486,9121,9143,2018
10487,9121,9143,2018
10488,9121,9143,2018
10489,8941,9000,2018
10490,8610,6915,2018
10491,8610,6978,2018
10492,9471,9667,2018
10493,9471,9667,2018
10496,9066,5466,2018
10497,9066,5466,2018
10498,9066,5466,2018
10499,9121,9143,2018
10501,8941,9000,2018
10504,6555,9633,2018
10505,6555,8752,2018
10506,6555,9633,2018
10507,6555,9633,2018
10031,8855,9563,2018
10034,NA,9563,2018
10022,8726,7615,2018
10048,8750,8983,2018
10056,8849,8752,2018
10078,8610,6978,2018
10096,9163,8965,2018
10112,8693,8498,2018
10125,8943,8567,2018
10128,9268,4943,2018
10138,9549,9133,2018
10144,8690,8498,2018
10147,8722,9144,2018
10153,9595,9626,2018
10154,9595,9626,2018
10159,5284,9267,2018
10165,9407,9000,2018
10166,9407,8929,2018
10168,9604,9164,2018
10180,8434,6915,2018
10188,NA,9093,2018
10197,9249,9185,2018
10200,9100,6808,2018
10206,9099,8652,2018
10215,9100,6808,2018
10222,4976,8486,2018
10239,8821,6927,2018
10242,8989,8830,2018
10245,8989,8830,2018
10246,9931,8770,2018
10248,9931,8770,2018
10264,8448,8947,2018
10283,9254,9240,2018
10284,9254,8830,2018
10285,9163,8965,2018
10310,8693,8498,2018
10321,9474,9260,2018
10325,9121,9143,2018
10330,8687,8649,2018
10338,8851,9116,2018
10339,9214,8978,2018
10343,8055,9182,2018
10346,8055,9182,2018
10347,9549,9133,2018
10350,9549,9133,2018
10351,8690,8502,2018
10360,9046,7689,2018
10362,9507,8865,2018
10368,9050,9233,2018
10377,8979,8652,2018
10386,NA,NA,2018
10387,NA,NA,2018
10390,9407,8929,2018
10397,8607,8498,2018
10403,9100,6808,2018
10424,4976,7710,2018
10426,9790,9449,2018
10432,8963,8515,2018
10451,9163,9260,2018
10468,8821,6927,2018
10514,8797,8697,2018
10526,NA,NA,2018
10527,9130,9266,2018
10528,9808,9757,2018
10529,9604,9164,2018
10531,NA,NA,2018
10532,9263,9622,2018
10533,8883,8832,2018
10534,9808,9757,2018
10535,NA,NA,2018
10539,8627,8486,2018
10543,9792,9632,2018
10545,9690,9145,2018
10548,9829,9116,2018
10549,9654,9016,2018
10551,9817,9796,2018
10552,8300,6789,2018
10553,9403,9835,2018
10554,9561,9002,2018
10556,8863,8512,2018
10557,NA,NA,2018
10558,9778,6927,2018
10559,NA,NA,2018
10560,8430,9266,2018
10561,9719,8978,2018
10562,8883,8832,2018
10563,10544,9625,2018
10564,9651,9129,2018
10565,NA,NA,2018
10566,9873,9364,2018
10567,9654,9007,2018
10568,NA,NA,2018
10569,NA,NA,2018
10570,9651,9129,2018
10572,8788,9016,2018
10573,9834,9447,2018
10574,9258,9569,2018
10575,8883,8832,2018
10576,8867,6270,2018
10577,8555,8486,2018
10578,9690,9145,2018
10579,NA,NA,2018
10580,9834,9447,2018
10581,8907,9367,2018
10582,NA,NA,2018
10583,NA,NA,2018
10584,9736,9590,2018
10776,9263,9272,2018
10777,9792,9265,2018
10738,4976,8865,2019
10739,4976,10525,2019
10681,8693,8906,2019
10728,8788,9505,2019
10783,8788,9505,2019
10732,8849,8486,2019
10723,8941,7710,2019
10646,8959,9223,2019
10845,9033,9640,2019
10861,9066,9045,2019
10694,9099,9133,2019
10695,9099,9133,2019
10716,9163,9592,2019
10717,9214,8978,2019
10718,9249,9185,2019
10848,9549,9133,2019
10906,9555,10534,2019
10601,9813,9134,2019
10602,9813,9134,2019
10905,9951,9069,2019
10733,9951,10580,2019
10741,10154,10535,2019
10903,10154,10535,2019
10834,10351,8567,2019
10761,10377,9954,2019
10740,10566,9233,2019
10737,NA,NA,2019
10855,NA,NA,2019
10746,NA,NA,2019
10747,8430,6789,2019
10704,8788,9505,2019
10907,8863,8697,2019
10751,NA,NA,2019
10753,NA,NA,2019
10811,4976,8188,2019
10812,4976,8486,2019
10813,4976,8486,2019
10814,4976,8486,2019
10711,4976,8865,2019
10618,5284,7615,2019
10620,5284,7615,2019
10621,5284,7615,2019
10809,5284,7615,2019
10808,5284,8865,2019
10810,5284,8865,2019
10844,5284,NA,2019
10864,6755,8486,2019
10863,6755,8512,2019
10644,6755,9547,2019
10607,8434,9045,2019
10608,8434,9045,2019
10606,8434,9182,2019
10817,8434,9185,2019
10843,8434,10535,2019
10640,8607,8515,2019
10642,8607,8515,2019
10839,8607,8515,2019
10840,8607,8515,2019
10841,8607,8515,2019
10617,8693,8906,2019
10784,8693,8906,2019
10787,8693,8906,2019
10785,8693,9144,2019
10767,8788,9505,2019
10768,8788,9505,2019
10769,8788,9505,2019
10682,8849,8486,2019
10683,8849,9416,2019
10892,8849,9416,2019
10893,8849,9416,2019
10894,8849,9416,2019
10701,8855,8502,2019
10702,8855,8502,2019
10703,8855,8502,2019
10874,8855,8502,2019
10875,8855,8502,2019
10877,8855,8502,2019
10878,8855,8502,2019
10876,8855,9233,2019
10663,8941,9000,2019
10665,8941,9000,2019
10806,8941,9000,2019
10807,8941,9089,2019
10727,8956,10561,2019
10856,8956,10561,2019
10857,8956,10561,2019
10858,8956,10561,2019
10833,8963,8502,2019
10666,8963,8515,2019
10830,8963,8878,2019
10831,8963,8878,2019
10832,8963,8878,2019
10667,8963,9144,2019
10589,8979,9273,2019
10591,8979,9273,2019
10632,8979,9273,2019
10633,8979,9273,2019
10794,8979,9273,2019
10795,8979,9273,2019
10820,9033,8978,2019
10647,9033,9640,2019
10648,9033,9640,2019
10649,9033,9640,2019
10818,9033,9640,2019
10819,9033,9640,2019
10610,9046,9144,2019
10611,9046,9144,2019
10612,9046,9144,2019
10593,9066,6648,2019
10595,9066,8906,2019
10592,9066,9592,2019
10594,9066,9893,2019
10622,9066,9893,2019
10623,9066,9893,2019
10625,9066,9893,2019
10626,9066,9893,2019
10798,9066,9893,2019
10799,9066,9893,2019
10800,9066,9893,2019
10801,9066,9893,2019
10757,9099,8978,2019
10758,9099,9954,2019
10759,9099,9954,2019
10636,9100,6808,2019
10637,9100,6808,2019
10824,9100,6808,2019
10825,9100,6808,2019
10826,9100,6808,2019
10635,9100,9954,2019
10638,9121,9667,2019
10788,9121,9667,2019
10789,9121,9667,2019
10585,9159,8965,2019
10603,9159,8965,2019
10604,9159,8965,2019
10605,9159,8965,2019
10763,9159,8965,2019
10764,9159,8965,2019
10765,9159,8965,2019
10926,9159,8965,2019
10927,9159,8965,2019
10929,9159,8965,2019
10930,9159,8965,2019
10928,9159,9547,2019
10654,9163,7814,2019
