"","BirdID","Dam","Sire"
"5039","4546",NA,NA
"5043","4550",NA,NA
"5044","4551",NA,NA
"5045","4552",NA,NA
"5046","4553",NA,NA
"5047","4554",NA,NA
"5048","4555",NA,NA
"5049","4556",NA,NA
"5050","4557",NA,NA
"5055","4562",NA,NA
"5059","4566",NA,NA
"5060","4567",NA,NA
"5065","4572",NA,NA
"5071","4578",NA,NA
"5072","4579",NA,NA
"5084","4591",NA,NA
"5085","4592",NA,NA
"5093","4600",NA,NA
"5095","4602",NA,NA
"5104","4611",NA,NA
"5105","4612",NA,NA
"5106","4613",NA,NA
"5110","4617",NA,NA
"5115","4622",NA,NA
"5118","4625",NA,NA
"5123","4630",NA,NA
"5124","4631",NA,NA
"5125","4632",NA,NA
"5126","4633",NA,NA
"5127","4634",NA,NA
"5128","4635",NA,NA
"5134","4641",NA,NA
"5135","4642",NA,NA
"5136","4643",NA,NA
"5152","4659",NA,NA
"5153","4660",NA,NA
"5158","4665",NA,NA
"5163","4670",NA,NA
"5176","4683",NA,NA
"5181","4688",NA,NA
"5185","4692",NA,NA
"5189","4696",NA,NA
"5193","4700",NA,NA
"5197","4704",NA,NA
"5201","4708",NA,NA
"5202","4709",NA,NA
"5203","4710",NA,NA
"5208","4715",NA,NA
"5212","4719",NA,NA
"5213","4720",NA,NA
"5217","4724",NA,NA
"5220","4727",NA,NA
"5221","4728",NA,NA
"5224","4731",NA,NA
"5225","4732",NA,NA
"5233","4740",NA,NA
"5234","4741",NA,NA
"5235","4742",NA,NA
"5236","4743",NA,NA
"5239","4746",NA,NA
"5240","4747",NA,NA
"5241","4748",NA,NA
"5247","4754",NA,NA
"5252","4761",NA,NA
"5253","5048",NA,NA
"5260","4770",NA,NA
"5261","4771",NA,NA
"5262","4772",NA,NA
"5263","4773",NA,NA
"5264","4776",NA,NA
"5265","4777",NA,NA
"5266","4778",NA,NA
"5267","4779",NA,NA
"5268","4780",NA,NA
"5269","4781",NA,NA
"5270","4782",NA,NA
"5271","4783",NA,NA
"5272","4784",NA,NA
"5273","4785",NA,NA
"5274","4786",NA,NA
"5275","4787",NA,NA
"5276","4788",NA,NA
"5277","4789",NA,NA
"5278","4790",NA,NA
"5279","4791",NA,NA
"5280","4792",NA,NA
"5281","4793",NA,NA
"5282","4794",NA,NA
"5283","4795",NA,NA
"5284","4796",NA,NA
"5285","4797",NA,NA
"5288","4800",NA,NA
"5289","4801",NA,NA
"5290","4802",NA,NA
"5291","4803",NA,NA
"5292","4804",NA,NA
"5296","4808",NA,NA
"5301","4813",NA,NA
"5302","4814",NA,NA
"5316","4828",NA,NA
"5321","4833",NA,NA
"5323","4835",NA,NA
"5324","4836",NA,NA
"5325","4837",NA,NA
"5326","4838",NA,NA
"5329","4841",NA,NA
"5331","4848",NA,NA
"5332","4849",NA,NA
"5333","4850",NA,NA
"5334","4851",NA,NA
"5343","4860",NA,NA
"5344","4861",NA,NA
"5348","4865",NA,NA
"5349","4866",NA,NA
"5357","4875",NA,NA
"5362","4880",NA,NA
"5364","4882",NA,NA
"5365","4883",NA,NA
"5366","4884",NA,NA
"5369","4887",NA,NA
"5371","4889",NA,NA
"5372","4890",NA,NA
"5373","4891",NA,NA
"5374","4892",NA,NA
"5375","4893",NA,NA
"5376","4894",NA,NA
"5381","4899",NA,NA
"5393","4911",NA,NA
"5394","4912",NA,NA
"5398","4916",NA,NA
"5399","4917",NA,NA
"5400","4918",NA,NA
"5404","4922",NA,NA
"5405","4923",NA,NA
"5406","4924",NA,NA
"5407","4925",NA,NA
"5408","4926",NA,NA
"5414","4932",NA,NA
"5440","4958",NA,NA
"5452","4970",NA,NA
"5453","4971",NA,NA
"5457","4975",NA,NA
"5465","4983",NA,NA
"5466","4984",NA,NA
"5470","4988",NA,NA
"5474","4992",NA,NA
"5475","4993",NA,NA
"5476","4994",NA,NA
"5477","4995",NA,NA
"5482","5000",NA,NA
"5484","5002",NA,NA
"5494","5012",NA,NA
"5495","5013",NA,NA
"5498","5016",NA,NA
"5501","5019",NA,NA
"5503","5021",NA,NA
"5504","5022",NA,NA
"5508","5026",NA,NA
"5509","5027",NA,NA
"5516","5034",NA,NA
"5519","5037",NA,NA
"5521","5039",NA,NA
"5522","5040",NA,NA
"5523","5041",NA,NA
"5524","5043",NA,NA
"5529","5050",NA,NA
"5546","5068",NA,NA
"5549","5071",NA,NA
"5550","5072",NA,NA
"5551","5073",NA,NA
"5552","5074",NA,NA
"5553","5075",NA,NA
"5554","5076",NA,NA
"5555","5077",NA,NA
"5556","5078",NA,NA
"5557","5080",NA,NA
"5559","5604",NA,NA
"5560","5605",NA,NA
"5562","5644",NA,NA
"5563","5645",NA,NA
"5564","5647",NA,NA
"5571","5051",NA,NA
"5580","5088",NA,NA
"5603","5111",NA,NA
"5604","5112",NA,NA
"5618","5126",NA,NA
"5620","5128",NA,NA
"5668","5177",NA,NA
"5669","5178",NA,NA
"5715","5224",NA,NA
"5716","5225",NA,NA
"5722","5231",NA,NA
"5727","5236",NA,NA
"5728","5237",NA,NA
"5731","5240",NA,NA
"5738","5247",NA,NA
"5739","5248",NA,NA
"5747","5256",NA,NA
"5749","5258",NA,NA
"5753","5262",NA,NA
"5764","5273",NA,NA
"5765","5274",NA,NA
"5766","5275",NA,NA
"5767","5276",NA,NA
"5773","5282",NA,NA
"5774","5283",NA,NA
"5814","5323",NA,NA
"5815","5324",NA,NA
"5816","5325",NA,NA
"5818","5327",NA,NA
"5874","5383",NA,NA
"5893","5402",NA,NA
"5896","5405",NA,NA
"5904","5413",NA,NA
"5905","5414",NA,NA
"5912","5421",NA,NA
"5921","5430",NA,NA
"5936","5445",NA,NA
"5943","5452",NA,NA
"5944","5453",NA,NA
"5947","5456",NA,NA
"5948","5457",NA,NA
"5977","5486",NA,NA
"5978","5487",NA,NA
"5998","5507",NA,NA
"5999","5508",NA,NA
"6003","5512",NA,NA
"6004","5513",NA,NA
"6005","5514",NA,NA
"6019","5528",NA,NA
"6033","5542",NA,NA
"6072","5581",NA,NA
"6104","5618",NA,NA
"6108","5622",NA,NA
"6126","5641",NA,NA
"6127","5642",NA,NA
"6128","5643",NA,NA
"6129","5646",NA,NA
"6130","5648",NA,NA
"6131","5649",NA,NA
"6132","5650",NA,NA
"6138","5658",NA,NA
"6139","5659",NA,NA
"6145","5665",NA,NA
"6146","5666",NA,NA
"6147","5668",NA,NA
"6149","5671",NA,NA
"6150","5672",NA,NA
"6156","5751",NA,NA
"6157","6240",NA,NA
"6464","6579",NA,NA
"6489","6604",NA,NA
"6490","6605",NA,NA
"6595","6713",NA,NA
"6621","6739",NA,NA
"6625","6743",NA,NA
"6632","6750",NA,NA
"6633","6751",NA,NA
"6678","6796",NA,NA
"6718","6837",NA,NA
"6720","6839",NA,NA
"6742","6861",NA,NA
"6755","6874",NA,NA
"6819","6939",NA,NA
"6820","6940",NA,NA
"6821","6941",NA,NA
"6822","6942",NA,NA
"6838","6958",NA,NA
"6839","6959",NA,NA
"6894","7014",NA,NA
"6951","7073",NA,NA
"6979","7101",NA,NA
"7040","7162",NA,NA
"7059","7181",NA,NA
"7112","7236",NA,NA
"7122","7246",NA,NA
"7123","7247",NA,NA
"7124","7248",NA,NA
"7129","7253",NA,NA
"7130","7254",NA,NA
"7138","7263",NA,NA
"7140","7265",NA,NA
"7195","7317",NA,NA
"7198","7320",NA,NA
"7364","7506",NA,NA
"7381","7527",NA,NA
"7529","7688",NA,NA
"7717","7895",NA,NA
"7812","8000",NA,NA
"7923","8125",NA,NA
"8036","8280",NA,NA
"8057","8316",NA,NA
"8073","8332",NA,NA
"8117","8380",NA,NA
"8126","8389",NA,NA
"8186","8450",NA,NA
"8187","8451",NA,NA
"8188","8452",NA,NA
"8193","8458",NA,NA
"8351","8622",NA,NA
"8374","8647",NA,NA
"8391","8664",NA,NA
"8397","8670",NA,NA
"8405","8679",NA,NA
"8415","8689",NA,NA
"8416","8690",NA,NA
"8420","8694",NA,NA
"8951","9261",NA,NA
"8952","8840",NA,NA
"8953","8843",NA,NA
"8954","8860",NA,NA
"8955","8869",NA,NA
"8956","8870",NA,NA
"8957","8913",NA,NA
"8958","8924",NA,NA
"8959","8925",NA,NA
"8960","8991",NA,NA
"8961","8992",NA,NA
"8962","9040",NA,NA
"8963","9042",NA,NA
"8964","9043",NA,NA
"8965","9086",NA,NA
"8966","9085",NA,NA
"8967","9090",NA,NA
"8968","9229",NA,NA
"8969","9948",NA,NA
"8970","8896",NA,NA
"8971","8899",NA,NA
"8972","8958",NA,NA
"8973","9187",NA,NA
"8992","9671",NA,NA
"8993","9692",NA,NA
"8994","9729",NA,NA
"8995","9730",NA,NA
"8996","9781",NA,NA
"8999","9278",NA,NA
"9000","9279",NA,NA
"9001","9280",NA,NA
"9003","9281",NA,NA
"9004","9282",NA,NA
"9005","9283",NA,NA
"9007","9285",NA,NA
"9008","9286",NA,NA
"9012","9290",NA,NA
"9019","9297",NA,NA
"9020","9298",NA,NA
"9021","9299",NA,NA
"9022","9300",NA,NA
"9023","9319",NA,NA
"9026","9324",NA,NA
"9028","9303",NA,NA
"9029","9318",NA,NA
"9031","9306",NA,NA
"9032","9307",NA,NA
"9035","9308",NA,NA
"9036","9320",NA,NA
"9037","9321",NA,NA
"9039","9313",NA,NA
"9040","9314",NA,NA
"9041","9315",NA,NA
"9044","9316",NA,NA
"9048","9325",NA,NA
"9049","9328",NA,NA
"9059","9356",NA,NA
"9065","9380",NA,NA
"9068","9390",NA,NA
"9075","9391",NA,NA
"9085","9384",NA,NA
"9091","9401",NA,NA
"9096","9393",NA,NA
"9153","9531",NA,NA
"9157","9420",NA,NA
"9203","9502",NA,NA
"9211","9514",NA,NA
"9212","9513",NA,NA
"9227","9537",NA,NA
"9243","9568",NA,NA
"9244","9556",NA,NA
"9325","9670",NA,NA
"9341","9645",NA,NA
"9372","9783",NA,NA
"9388","9769",NA,NA
"9424","9717",NA,NA
"9428","9761",NA,NA
"9429","9762",NA,NA
"9436","9676",NA,NA
"9460","9802",NA,NA
"9461","9810",NA,NA
"9502","9866",NA,NA
"9506","9867",NA,NA
"9507","9868",NA,NA
"9524","9889",NA,NA
"9529","9936",NA,NA
"9536","9933",NA,NA
"9542","9901",NA,NA
"9543","9929",NA,NA
"9544","9930",NA,NA
"9549","9911",NA,NA
"9550","9938",NA,NA
"9554","9916",NA,NA
"9555","9917",NA,NA
"9572","9892",NA,NA
"9628","9870",NA,NA
"9629","9932",NA,NA
"9630","10546",NA,NA
"9631","10550",NA,NA
"9673","9994",NA,NA
"9674","9995",NA,NA
"9675","10100",NA,NA
"9677","10231",NA,NA
"9678","10317",NA,NA
"9680","10494",NA,NA
"9690","10517",NA,NA
"9691","10523",NA,NA
"9692","10003",NA,NA
"9695","10081",NA,NA
"9696","10183",NA,NA
"9699","10208",NA,NA
"9700","10439",NA,NA
"9703","9958",NA,NA
"9717","9972",NA,NA
"9718","9973",NA,NA
"9720","9975",NA,NA
"9723","9978",NA,NA
"9724","9979",NA,NA
"9726","9981",NA,NA
"9730","9985",NA,NA
"9732","9987",NA,NA
"9736","9991",NA,NA
"9737","9992",NA,NA
"9738","9993",NA,NA
"9745","10004",NA,NA
"9778","10057",NA,NA
"9781","10061",NA,NA
"9782","10062",NA,NA
"9783","10063",NA,NA
"9785","10065",NA,NA
"9789","10069",NA,NA
"9795","10075",NA,NA
"9816","10102",NA,NA
"9817","10103",NA,NA
"9819","10105",NA,NA
"9820","10106",NA,NA
"9821","10107",NA,NA
"9826","10113",NA,NA
"9828","10115",NA,NA
"9859","10152",NA,NA
"9872","10174",NA,NA
"9880","10187",NA,NA
"9970","10308",NA,NA
"10020","10380",NA,NA
"10048","10416",NA,NA
"10177","10386",NA,NA
"10178","10387",NA,NA
"10188","10526",NA,NA
"10192","10531",NA,NA
"10196","10535",NA,NA
"10207","10557",NA,NA
"10209","10559",NA,NA
"10215","10565",NA,NA
"10218","10568",NA,NA
"10219","10569",NA,NA
"10228","10579",NA,NA
"10231","10582",NA,NA
"10232","10583",NA,NA
"10262","10737",NA,NA
"10263","10855",NA,NA
"10264","10746",NA,NA
"10268","10751",NA,NA
"10269","10753",NA,NA
"10506","10590",NA,NA
"10507","10598",NA,NA
"10508","10599",NA,NA
"10509","10600",NA,NA
"10510","10715",NA,NA
"10511","10631",NA,NA
"10512","10641",NA,NA
"10513","10882",NA,NA
"10567","10772",NA,NA
"10568","10915",NA,NA
"10569","10918",NA,NA
"10570","10921",NA,NA
"10571","10922",NA,NA
"10572","10923",NA,NA
"10573","10931",NA,NA
"10574","10932",NA,NA
"10575","10933",NA,NA
"10576","10936",NA,NA
"10577","10937",NA,NA
"10578","10938",NA,NA
"10579","10939",NA,NA
"10580","10940",NA,NA
"10581","10941",NA,NA
"10582","10943",NA,NA
"10583","10944",NA,NA
"10584","10945",NA,NA
"10585","10946",NA,NA
"10586","10947",NA,NA
"10587","10948",NA,NA
"10588","10949",NA,NA
"10589","10950",NA,NA
"10590","10951",NA,NA
"10591","10952",NA,NA
"10592","10953",NA,NA
"10593","10954",NA,NA
"10594","10955",NA,NA
"10595","10956",NA,NA
"10596","10957",NA,NA
"10597","10958",NA,NA
"10598","10959",NA,NA
"10599","10961",NA,NA
"10600","10963",NA,NA
"10601","10964",NA,NA
"10602","10970",NA,NA
"10603","11006",NA,NA
"10604","11060",NA,NA
"10605","11061",NA,NA
"10606","11063",NA,NA
"10607","11064",NA,NA
"10608","11070",NA,NA
"10609","11096",NA,NA
"10610","11097",NA,NA
"10611","10762",NA,NA
"10612","10766",NA,NA
"10613","10960",NA,NA
"144","4400",NA,"5756"
"146","4404",NA,"5737"
"147","4405",NA,"5782"
"148","4406",NA,"5713"
"149","4407",NA,"4410"
"150","5811",NA,"5748"
"151","5812",NA,"5748"
"155","5816",NA,"4401"
"156","5817",NA,"5731"
"158","5819","5809","5782"
"160","5821",NA,"5755"
"162","5823",NA,"5769"
"163","5824",NA,"5739"
"164","5825",NA,"5769"
"166","5827","5809","5695"
"167","5828",NA,"5764"
"168","5829",NA,"5781"
"169","5830","5742","5717"
"171","5832",NA,"5869"
"172","5833","5738","4401"
"174","5835","5742","4399"
"177","5838",NA,"5710"
"178","5839",NA,"5710"
"179","5840",NA,"5710"
"180","5841","5742","5761"
"181","5842",NA,"5756"
"182","5843",NA,"5756"
"183","5844","5742","5761"
"184","5845",NA,"5781"
"187","5848",NA,"5798"
"188","5849",NA,"5800"
"190","5851",NA,"5800"
"191","5852",NA,"5784"
"192","5853",NA,"5695"
"193","5854",NA,"5695"
"194","5855",NA,"5740"
"195","5856",NA,"5740"
"196","5857",NA,"5740"
"197","5858",NA,"5783"
"198","5859",NA,"5743"
"199","5860",NA,"5754"
"200","5861",NA,"5723"
"201","5862",NA,"5723"
"202","5863",NA,"5775"
"203","5864",NA,"4411"
"205","5866",NA,"5764"
"206","5867",NA,"4410"
"207","5868",NA,"5782"
"208","5870",NA,"5765"
"210","5873",NA,"5765"
"212","5877",NA,"5775"
"213","5878",NA,"5775"
"214","5879",NA,"5749"
"215","5880",NA,"4409"
"217","5882",NA,"5774"
"218","5883",NA,"5745"
"220","5885",NA,"5769"
"222","5887",NA,"5800"
"223","5888",NA,"5710"
"224","5889",NA,"5710"
"225","5890",NA,"5710"
"226","5891",NA,"5769"
"227","5892",NA,"4401"
"228","5893",NA,"4401"
"229","5894",NA,"5769"
"230","5895",NA,"5769"
"231","5896",NA,"5769"
"232","5897","5809","5961"
"233","5898",NA,"5731"
"234","5899",NA,"5705"
"235","5900",NA,"5731"
"237","5902",NA,"5797"
"238","5903",NA,"5756"
"239","5904",NA,"5737"
"240","5905",NA,"5756"
"241","5906",NA,"5739"
"242","5907",NA,"5739"
"243","5908",NA,"5739"
"244","5909",NA,"5748"
"245","5910",NA,"5748"
"246","5911",NA,"5748"
"247","5912","5738","5775"
"248","5913",NA,"5717"
"249","5914",NA,"5775"
"250","5915",NA,"5717"
"252","5917",NA,"5755"
"253","5918",NA,"5755"
"254","5919",NA,"5768"
"256","5921",NA,"5709"
"257","5922",NA,"5754"
"258","5923",NA,"4499"
"260","5925",NA,"5764"
"261","5926",NA,"5764"
"262","5927",NA,"5735"
"263","5928","5742","5761"
"264","5929",NA,"5761"
"265","5930",NA,"5745"
"266","5931",NA,"5789"
"267","5932","5738","5789"
"268","5933",NA,"5789"
"269","5934",NA,"5713"
"271","5936",NA,"5783"
"272","5937",NA,"5711"
"273","5938",NA,"5726"
"275","5940",NA,"5769"
"276","5941",NA,"5750"
"278","5943",NA,"5705"
"280","5945",NA,"5705"
"281","5946",NA,"5705"
"282","5947",NA,"5705"
"283","5948",NA,"5778"
"285","5950",NA,"5783"
"286","5951",NA,"5959"
"287","5952","5742","5797"
"288","5953",NA,"5797"
"289","5954",NA,"5709"
"290","5955",NA,"5783"
"291","5956",NA,"5774"
"293","5958",NA,"5707"
"294","5960",NA,"5713"
"295","5962",NA,"5737"
"296","5963",NA,"5750"
"297","5964",NA,"5707"
"298","5965",NA,"4402"
"299","5966",NA,"5727"
"300","5968",NA,"5745"
"301","5969",NA,"5707"
"302","5970",NA,"5800"
"303","5971",NA,"5959"
"304","5972",NA,"5775"
"305","5973",NA,"5755"
"306","5974",NA,"5961"
"307","5975",NA,"5707"
"308","5976",NA,"5765"
"310","5980",NA,"5707"
"311","5981",NA,"5707"
"313","5984",NA,"4409"
"315","5986","5790","5765"
"316","5987","5790","5765"
"317","5988","5770","4401"
"319","5990","5770","4401"
"320","5991","5770","5783"
"321","5992","5736","5755"
"322","5993","5736","5755"
"323","5994","5736","5755"
"324","5995","5810","5789"
"327","5998","5708","5710"
"328","5999","5708","5710"
"329","6000","5708","5710"
"330","6001","5847","5756"
"333","6004","5806","5798"
"338","6009","5802","5740"
"339","6010","5802","5740"
"340","6011","5771","5755"
"343","6014","5753","5764"
"346","6017","5753","5764"
"347","6018","5732","5735"
"348","6019","5732","5735"
"350","6021","5793","4499"
"351","6022","5732","4499"
"358","6029","5724","5711"
"359","6030","5686","5723"
"360","6031","5744","4411"
"364","6035","5757","4399"
"369","6040","5847","4399"
"372","6043","5741","5769"
"379","6051","5780","5765"
"380","6052","5780","5765"
"384","6056","5759","5709"
"385","6057","5759","5709"
"386","6058","5742","5707"
"392","6064","5790","5765"
"393","6065","5790","5765"
"394","6066","5790","5765"
"395","6067","5790","5765"
"396","6068","5977","4499"
"398","6070","5977","4499"
"399","6071","5977","4499"
"409","6081","5736","5755"
"410","6082","5770","4401"
"411","6083","5736","5755"
"412","6084","5770","4401"
"414","6086","5708","5710"
"415","6087","5708","5710"
"416","6088","5708","5710"
"417","6089","5810","5789"
"418","6090","5810","5789"
"419","6091","5810","5798"
"420","6092","5810","5789"
"421","6093","5732","5735"
"422","6094","5732","5735"
"423","6095","5732","5735"
"424","6096","5732","5735"
"427","6099","5802","4409"
"428","6100","5802","4409"
"429","6101","5802","4409"
"430","6102","5802","4409"
"431","6103","5806","5798"
"432","6104","5806","5798"
"433","6105","5806","5798"
"434","6106","5806","5798"
"438","6110","5790","5735"
"439","6111","5771","5769"
"440","6112","5771","5769"
"441","6113","5771","5769"
"447","6119","5725","4410"
"453","6125","5744","4411"
"454","6126","5744","4411"
"455","6127","5744","4411"
"460","6132","5803","5705"
"461","6133","5803","5761"
"463","6135","5741","5805"
"464","6136","5741","5805"
"466","6138","5741","5805"
"467","6139","5721","5774"
"476","6148","5770","5869"
"477","6149","5780","5775"
"478","6150","5780","5775"
"479","6151","5780","5775"
"480","6152","5780","5775"
"484","6156","5790","5765"
"485","6157","5790","5765"
"486","6158","5790","5765"
"487","6159","5790","5765"
"488","6160","5790","5765"
"489","6161","5790","5765"
"496","6168","5730","5755"
"497","6169",NA,"5733"
"501","6173","5736","5755"
"509","6181","5732","4409"
"510","6182","5732","4409"
"511","6183","5732","4409"
"513","6185","5790","5707"
"515","6187","5770","4401"
"516","6188","5770","4401"
"517","6189","5770","4401"
"527","4434",NA,"4411"
"529","4436",NA,"4399"
"531","4438",NA,"4409"
"534","6190","5790","4403"
"541","6197",NA,"4411"
"543","6199",NA,"5749"
"544","6200","5790","4403"
"548","6204",NA,"5737"
"550","6206",NA,"5710"
"551","6207","5847","4411"
"552","6208","5847","4411"
"553","6209","5847","4411"
"554","6210",NA,"4411"
"555","6211","5790","4403"
"557","6213","5790","4403"
"558","6214","5790","4403"
"563","6219",NA,"5755"
"564","6220",NA,"5737"
"565","6221",NA,"4399"
"637","4141",NA,"4399"
"645","4149","4495","4412"
"646","4150","4495","4412"
"647","4151","4495","4412"
"656","4160","4441","4399"
"657","4161","4441","4399"
"658","4162","4441","4399"
"659","4163","4496","4416"
"660","4164",NA,"4499"
"661","4165","4496","4416"
"662","4166","4496","4416"
"675","4179","4498","4409"
"676","4180","4498","4402"
"677","4181",NA,"4409"
"678","4182","4498","4409"
"679","4183",NA,"4499"
"680","4184","4441","4499"
"681","4185",NA,"4499"
"682","4186","4420","4499"
"703","4207",NA,"4414"
"706","4210",NA,"4414"
"711","4215",NA,"4413"
"724","4228","4447","4455"
"725","4229","4447","4455"
"726","4230","4447","4455"
"732","4236","4454","4479"
"733","4237","4454","4479"
"734","4238","4454","4479"
"757","4261","4495","4403"
"758","4262","4495","4403"
"759","4263","4495","4403"
"760","4264","4495","4403"
"761","4265","4495","4403"
"780","4284","4441","4399"
"781","4285","4441","4399"
"786","4290","4465","4464"
"787","4291","4465","4464"
"790","4294","4443","4409"
"791","4295","4443","4499"
"797","4301","4468","4414"
"798","4302","4468","4414"
"799","4303","4468","4414"
"800","4304","4468","4414"
"808","4312","4489","4413"
"809","4313","4489","4418"
"810","4314","4489","4418"
"817","4321","4498","4409"
"818","4322","4498","4409"
"819","4323","4498","4409"
"820","4324","4447","4455"
"821","4325","4447","4455"
"822","4326","4447","4455"
"824","4328","4496","4482"
"874","4500","4441","4399"
"876","4502","4443","4416"
"879","1","4497","4470"
"880","2","4497","4470"
"881","3","4497","4470"
"882","4","4497","4470"
"883","5","4497","4470"
"889","11","4447","4403"
"891","13","4447","4403"
"893","15","4496","4467"
"894","16","4496","4467"
"902","24","4494","4418"
"903","25","4494","4463"
"905","27","4494","4412"
"936","58","4498","4409"
"937","59","4498","4409"
"938","60","4498","4409"
"939","61","4498","4409"
"940","62","4498","4409"
"967","89","4465","4410"
"968","90","4465","4410"
"969","91","4465","4410"
"970","92","4465","4410"
"986","108","4468","4477"
"988","110","4468","4477"
"989","111","4468","4477"
"990","112","4497","4470"
"991","113","4497","4470"
"992","114","4497","4470"
"993","115","4497","4470"
"994","116","4497","4470"
"1007","129","4447","4403"
"1008","130","4447","4403"
"1010","132","4447","4403"
"1011","133","4447","4403"
"1033","155","4494","4418"
"1034","156","4494","4418"
"1035","157","4494","4412"
"1053","175","4468","4417"
"1054","176","4468","4417"
"1055","177","4468","4417"
"1056","178","4468","4417"
"1072","194","4498","4409"
"1073","195","4498","4409"
"1074","196","4498","4409"
"1075","197","4498","4409"
"1084","206","4497","4470"
"1085","207","4497","4470"
"1086","208","4497","4470"
"1089","211","4465","4410"
"1090","212","4465","4410"
"1091","213","4465","4410"
"1127","249","4442","4413"
"1133","724","4447","4477"
"1158","271",NA,"4464"
"1165","278","4376","4478"
"1166","279","4376","4478"
"1211","324","4501","4418"
"1212","325","4501","4418"
"1247","360","4447","4477"
"1248","361","4447","4477"
"1249","362","4447","4477"
"1250","363","4447","4477"
"1270","383","4376","4478"
"1271","384","4376","4478"
"1272","385","4376","4478"
"1273","386","4376","4478"
"1321","434","4501","4418"
"1322","435","4501","4418"
"1323","436","4501","4418"
"1324","437","4501","4418"
"1406","616","4376","4478"
"1407","617","4376","4478"
"1419","629","4377","4412"
"1420","630","4377","4412"
"1421","631","4377","4412"
"1431","641","4468","4467"
"1432","642","4468","4467"
"1433","643","4468","4467"
"1434","644","4468","4467"
"1456","666","4501","4418"
"1457","667","4501","4418"
"1460","670","4447","4477"
"1461","671","4447","4477"
"1516","729","4447","4477"
"1517","730","4447","4477"
"1522","1100","4468","4467"
"1529","4387","4376","4478"
"1599","743",NA,"4413"
"1634","778","4468","4467"
"1678","822","4447","4477"
"1679","823","4447","4477"
"1680","824","4447","4477"
"1681","825","4447","4477"
"1817","961","4501","4417"
"1818","962","4501","4417"
"1819","963","4501","4417"
"2295","1415","4501","4417"
"2296","1416","4501","4417"
"2297","1417","4501","4417"
"2522","1642","4501","4417"
"2523","1643","4501","4417"
"2524","1644","4501","4417"
"2525","1645","4501","4417"
"4391","3524",NA,"494"
"6310","6409","6238","6240"
"6311","6410","6238","6240"
"6312","6411","6238","6240"
"6323","6424","6238","6240"
"6404","6513","6238","6240"
"6405","6514","6238","6240"
"6406","6515","6238","6240"
"6573","6691","6238","6240"
"6574","6692","6238","6240"
"6575","6693","6238","6240"
"6576","6694","6238","6240"
"6577","6695","6238","6240"
"6703","6822","7022","7024"
"6704","6823","7022","7024"
"6852","6972","6238","6240"
"6853","6973","6238","6240"
"6859","6979","7022","7024"
"6867","6987","7022","7024"
"6870","6990","6238","6240"
"7096","7219","6238","6240"
"7097","7220","6238","6240"
"8940","8886","8750","8747"
"8941","8885","8750","8747"
"8942","8884","8750","8747"
"8943","8883","8750","8747"
"8990","9338","8750",NA
"8991","9340","8750",NA
"9512","9869","8636",NA
"9601","9949","8636",NA
"318","5989","5810","5931"
"325","5996","4404","5774"
"326","5997","4404","5774"
"331","6002","5708","5931"
"332","6003","5776","5963"
"334","6005","5801","4406"
"335","6006","5801","4406"
"336","6007","5806","5968"
"341","6012","4400","4403"
"342","6013","4400","4403"
"344","6015","5753","5892"
"345","6016","5753","5892"
"349","6020","5950","4499"
"352","6023","5941","4402"
"353","6024","5958","5823"
"354","6025","5842","5975"
"355","6026","5842","5707"
"356","6027","5858","5709"
"357","6028","5874","5841"
"362","6033","5980","5773"
"363","6034","5980","5773"
"365","6036","5812","5775"
"366","6037","5812","5875"
"367","6038","5847","5937"
"368","6039","5847","5937"
"371","6042","5857","5928"
"373","6044","5759","5892"
"374","6045","5952","5717"
"375","6046","5776","5963"
"376","6048","5852","5768"
"377","6049","5824","5739"
"378","6050","5824","5739"
"381","6053","5730","5821"
"382","6054","5837","5821"
"383","6055","5958","5821"
"387","6059","5734","5962"
"388","6060","5734","5962"
"389","6061","5830","5749"
"390","6062","5874","5934"
"391","6063","5809","5934"
"397","6069","5950","4499"
"400","6072","5801","4406"
"401","6073","5801","5968"
"402","6074","5801","4406"
"403","6075","5801","4406"
"404","6076","4404","5774"
"405","6077","4404","5774"
"406","6078","5940","5774"
"407","6079","4404","5774"
"408","6080","4404","5774"
"425","6097","5888","5695"
"426","6098","5888","5695"
